Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%),Year,Month,Day,Day_of_Week,Day_Name,Temperature_Range (°C),Humidity_Temperature_Index
2024-12-04,Lucknow,Uttar Pradesh,36.7,31.5,34.1,43.7,0.7,5.7,294,Poor,1001.7,36.3,2024,12,4,2,Wednesday,5.200000000000003,1490.17
2024-12-04,Bhopal,Madhya Pradesh,28.9,18.4,23.7,80.9,0.0,20.9,60,Satisfactory,1016.0,71.9,2024,12,4,2,Wednesday,10.5,1917.3300000000002
2024-12-05,Mumbai,Maharashtra,25.9,13.9,19.9,91.4,0.0,9.0,249,Poor,1013.7,72.6,2024,12,5,3,Thursday,11.999999999999998,1818.86
2024-12-05,Delhi,Delhi,43.9,35.3,39.6,32.6,9.1,22.1,142,Moderate,1000.9,83.9,2024,12,5,3,Thursday,8.600000000000001,1290.96
2024-12-05,Bengaluru,Karnataka,40.9,35.2,38.0,72.6,6.8,23.2,179,Moderate,1015.7,96.3,2024,12,5,3,Thursday,5.699999999999996,2758.7999999999997
2024-12-05,Chennai,Tamil Nadu,35.6,27.9,31.7,94.1,0.0,10.9,324,Very Poor,1022.1,40.0,2024,12,5,3,Thursday,7.700000000000003,2982.97
2024-12-05,Kolkata,West Bengal,33.5,19.9,26.7,63.9,0.0,8.0,144,Moderate,1000.1,22.7,2024,12,5,3,Thursday,13.600000000000001,1706.1299999999999
2024-12-05,Hyderabad,Telangana,37.5,28.6,33.1,76.3,0.0,5.8,107,Moderate,1003.7,74.0,2024,12,5,3,Thursday,8.899999999999999,2525.53
2024-12-05,Ahmedabad,Gujarat,28.6,19.9,24.3,83.2,77.0,5.5,201,Poor,991.5,42.9,2024,12,5,3,Thursday,8.700000000000003,2021.7600000000002
2024-12-05,Jaipur,Rajasthan,35.3,29.0,32.1,38.1,69.6,4.7,312,Very Poor,997.5,13.5,2024,12,5,3,Thursday,6.299999999999997,1223.01
2024-12-05,Lucknow,Uttar Pradesh,44.2,36.6,40.4,49.7,3.7,13.6,287,Poor,1023.3,14.5,2024,12,5,3,Thursday,7.600000000000001,2007.88
2024-12-05,Bhopal,Madhya Pradesh,31.7,22.9,27.3,76.1,9.3,19.3,283,Poor,1001.2,76.9,2024,12,5,3,Thursday,8.8,2077.5299999999997
2024-12-06,Mumbai,Maharashtra,35.7,25.3,30.5,79.4,8.2,20.7,97,Satisfactory,998.2,73.1,2024,12,6,4,Friday,10.400000000000002,2421.7000000000003
2024-12-06,Delhi,Delhi,26.9,16.1,21.5,89.1,0.0,21.8,278,Poor,1019.5,88.2,2024,12,6,4,Friday,10.799999999999997,1915.6499999999999
2024-12-06,Bengaluru,Karnataka,41.9,35.1,38.5,49.8,0.0,6.2,311,Very Poor,1020.8,72.1,2024,12,6,4,Friday,6.799999999999997,1917.3
2024-12-06,Chennai,Tamil Nadu,27.8,18.8,23.3,48.4,0.0,4.1,54,Satisfactory,1009.8,41.4,2024,12,6,4,Friday,9.0,1127.72
2024-12-06,Kolkata,West Bengal,39.1,26.8,32.9,84.2,77.8,14.7,260,Poor,1005.6,5.3,2024,12,6,4,Friday,12.3,2770.18
2024-12-06,Hyderabad,Telangana,36.3,21.9,29.1,68.6,69.8,9.5,283,Poor,995.2,80.7,2024,12,6,4,Friday,14.399999999999999,1996.26
2024-12-06,Ahmedabad,Gujarat,29.2,16.6,22.9,67.8,45.1,13.6,265,Poor,1017.6,7.7,2024,12,6,4,Friday,12.599999999999998,1552.62
2024-12-06,Jaipur,Rajasthan,43.9,33.9,38.9,52.0,0.0,11.3,207,Poor,995.5,52.2,2024,12,6,4,Friday,10.0,2022.8
2024-12-06,Lucknow,Uttar Pradesh,43.9,34.8,39.3,66.9,8.9,19.4,195,Moderate,1001.6,20.6,2024,12,6,4,Friday,9.100000000000001,2629.17
2024-12-06,Bhopal,Madhya Pradesh,32.1,24.5,28.3,93.3,0.0,23.6,160,Moderate,1017.8,81.8,2024,12,6,4,Friday,7.600000000000001,2640.39
2024-12-07,Mumbai,Maharashtra,34.7,23.8,29.2,81.3,15.5,23.6,293,Poor,1010.8,22.7,2024,12,7,5,Saturday,10.900000000000002,2373.96
2024-12-07,Delhi,Delhi,36.0,22.8,29.4,83.0,0.0,23.8,318,Very Poor,1000.4,24.6,2024,12,7,5,Saturday,13.2,2440.2
2024-12-07,Bengaluru,Karnataka,28.0,16.1,22.0,49.5,0.0,24.4,173,Moderate,994.6,42.2,2024,12,7,5,Saturday,11.899999999999999,1089.0
2024-12-07,Chennai,Tamil Nadu,37.6,28.5,33.1,36.3,0.0,12.3,86,Satisfactory,997.6,14.5,2024,12,7,5,Saturday,9.100000000000001,1201.53
2024-12-07,Kolkata,West Bengal,28.3,21.4,24.8,57.3,0.0,23.2,151,Moderate,1018.8,96.6,2024,12,7,5,Saturday,6.900000000000002,1421.04
2024-12-07,Hyderabad,Telangana,38.3,31.6,35.0,83.1,0.0,15.7,170,Moderate,1009.6,14.7,2024,12,7,5,Saturday,6.699999999999996,2908.5
2024-12-07,Ahmedabad,Gujarat,43.5,29.7,36.6,68.4,0.0,7.8,182,Moderate,1007.1,74.5,2024,12,7,5,Saturday,13.8,2503.4400000000005
2024-12-07,Jaipur,Rajasthan,27.5,18.1,22.8,40.6,0.0,17.9,214,Poor,998.0,12.2,2024,12,7,5,Saturday,9.399999999999999,925.6800000000001
2024-12-07,Lucknow,Uttar Pradesh,26.1,15.2,20.6,79.0,44.2,12.8,259,Poor,1024.9,19.9,2024,12,7,5,Saturday,10.900000000000002,1627.4
2024-12-07,Bhopal,Madhya Pradesh,38.1,24.3,31.2,36.0,19.3,11.8,79,Satisfactory,1021.9,33.0,2024,12,7,5,Saturday,13.8,1123.2
2024-12-08,Mumbai,Maharashtra,30.9,20.0,25.4,84.9,0.0,18.0,48,Good,1015.7,31.0,2024,12,8,6,Sunday,10.899999999999999,2156.46
2024-12-08,Delhi,Delhi,32.3,26.9,29.6,88.5,9.5,7.5,213,Poor,992.6,81.2,2024,12,8,6,Sunday,5.399999999999999,2619.6
2024-12-08,Bengaluru,Karnataka,38.6,25.8,32.2,56.6,0.0,21.0,93,Satisfactory,1005.3,25.6,2024,12,8,6,Sunday,12.8,1822.5200000000002
2024-12-08,Chennai,Tamil Nadu,39.9,29.1,34.5,56.3,0.0,10.7,195,Moderate,1000.2,41.9,2024,12,8,6,Sunday,10.799999999999997,1942.35
2024-12-08,Kolkata,West Bengal,28.5,19.5,24.0,55.1,0.0,16.8,323,Very Poor,996.1,84.8,2024,12,8,6,Sunday,9.0,1322.4
2024-12-08,Hyderabad,Telangana,33.0,19.8,26.4,46.2,0.0,11.1,260,Poor,1003.1,44.1,2024,12,8,6,Sunday,13.2,1219.68
2024-12-08,Ahmedabad,Gujarat,29.9,24.7,27.3,61.8,0.0,13.7,93,Satisfactory,998.2,88.4,2024,12,8,6,Sunday,5.199999999999999,1687.1399999999999
2024-12-08,Jaipur,Rajasthan,25.4,15.9,20.7,94.1,0.0,13.2,220,Poor,997.2,66.5,2024,12,8,6,Sunday,9.499999999999998,1947.87
2024-12-08,Lucknow,Uttar Pradesh,30.3,24.6,27.5,79.1,0.0,17.0,243,Poor,994.2,32.7,2024,12,8,6,Sunday,5.699999999999999,2175.25
2024-12-08,Bhopal,Madhya Pradesh,41.5,33.3,37.4,81.9,34.4,13.7,180,Moderate,1012.7,52.1,2024,12,8,6,Sunday,8.200000000000003,3063.06
2024-12-09,Mumbai,Maharashtra,42.0,34.0,38.0,32.4,0.0,6.3,171,Moderate,1013.6,12.5,2024,12,9,0,Monday,8.0,1231.2
2024-12-09,Delhi,Delhi,26.7,15.7,21.2,31.8,0.0,6.0,184,Moderate,993.5,34.8,2024,12,9,0,Monday,11.0,674.16
2024-12-09,Bengaluru,Karnataka,37.8,32.8,35.3,76.2,0.0,21.4,155,Moderate,1017.5,98.4,2024,12,9,0,Monday,5.0,2689.8599999999997
2024-12-09,Chennai,Tamil Nadu,43.1,37.3,40.2,56.7,4.7,5.9,320,Very Poor,1020.3,57.4,2024,12,9,0,Monday,5.800000000000004,2279.34
2024-12-09,Kolkata,West Bengal,25.1,13.8,19.4,56.8,0.0,6.7,112,Moderate,1014.6,54.5,2024,12,9,0,Monday,11.3,1101.9199999999998
2024-12-09,Hyderabad,Telangana,34.7,25.1,29.9,74.9,0.1,19.1,146,Moderate,1021.1,46.8,2024,12,9,0,Monday,9.600000000000001,2239.51
2024-12-09,Ahmedabad,Gujarat,27.0,18.7,22.9,34.5,0.0,8.0,312,Very Poor,994.1,85.9,2024,12,9,0,Monday,8.3,790.05
2024-12-09,Jaipur,Rajasthan,30.3,19.1,24.7,46.8,0.0,5.4,137,Moderate,990.4,15.0,2024,12,9,0,Monday,11.2,1155.9599999999998
2024-12-09,Lucknow,Uttar Pradesh,38.4,31.4,34.9,87.7,0.0,7.8,306,Very Poor,992.6,33.0,2024,12,9,0,Monday,7.0,3060.73
2024-12-09,Bhopal,Madhya Pradesh,38.8,25.0,31.9,36.8,4.6,24.3,138,Moderate,1018.5,8.4,2024,12,9,0,Monday,13.799999999999997,1173.9199999999998
2024-12-10,Mumbai,Maharashtra,25.6,20.2,22.9,35.2,0.0,11.3,88,Satisfactory,1017.0,18.4,2024,12,10,1,Tuesday,5.400000000000002,806.08
2024-12-10,Delhi,Delhi,37.5,26.8,32.2,40.0,0.0,11.7,160,Moderate,1001.3,58.0,2024,12,10,1,Tuesday,10.7,1288.0
2024-12-10,Bengaluru,Karnataka,30.2,16.1,23.2,50.0,0.0,7.4,46,Good,1016.3,75.0,2024,12,10,1,Tuesday,14.099999999999998,1160.0
2024-12-10,Chennai,Tamil Nadu,26.2,12.0,19.1,87.8,5.1,5.2,270,Poor,1012.9,50.2,2024,12,10,1,Tuesday,14.2,1676.98
2024-12-10,Kolkata,West Bengal,25.6,14.7,20.1,66.2,57.4,22.4,235,Poor,1004.3,18.1,2024,12,10,1,Tuesday,10.900000000000002,1330.6200000000001
2024-12-10,Hyderabad,Telangana,42.5,36.7,39.6,66.3,1.2,17.7,65,Satisfactory,1011.0,86.6,2024,12,10,1,Tuesday,5.799999999999997,2625.48
2024-12-10,Ahmedabad,Gujarat,27.1,13.5,20.3,62.7,61.7,17.9,129,Moderate,1017.7,31.8,2024,12,10,1,Tuesday,13.600000000000001,1272.8100000000002
2024-12-10,Jaipur,Rajasthan,42.3,31.1,36.7,45.2,0.0,17.1,248,Poor,991.5,33.9,2024,12,10,1,Tuesday,11.199999999999996,1658.8400000000001
2024-12-10,Lucknow,Uttar Pradesh,28.0,20.8,24.4,87.1,0.0,9.9,189,Moderate,1010.1,19.8,2024,12,10,1,Tuesday,7.199999999999999,2125.24
2024-12-10,Bhopal,Madhya Pradesh,33.2,23.4,28.3,36.9,77.5,11.8,76,Satisfactory,1017.6,67.3,2024,12,10,1,Tuesday,9.800000000000004,1044.27
2024-12-11,Mumbai,Maharashtra,30.9,22.8,26.9,68.7,5.8,21.7,143,Moderate,1021.2,81.1,2024,12,11,2,Wednesday,8.099999999999998,1848.03
2024-12-11,Delhi,Delhi,29.3,18.6,23.9,74.8,69.4,15.1,47,Good,1006.0,85.1,2024,12,11,2,Wednesday,10.7,1787.7199999999998
2024-12-11,Bengaluru,Karnataka,27.6,14.1,20.9,77.6,0.0,16.6,128,Moderate,1012.2,22.5,2024,12,11,2,Wednesday,13.500000000000002,1621.8399999999997
2024-12-11,Chennai,Tamil Nadu,43.3,36.5,39.9,41.3,16.5,4.3,289,Poor,1011.6,37.3,2024,12,11,2,Wednesday,6.799999999999997,1647.87
2024-12-11,Kolkata,West Bengal,36.8,27.9,32.4,94.0,50.4,17.9,46,Good,1015.9,8.0,2024,12,11,2,Wednesday,8.899999999999999,3045.6
2024-12-11,Hyderabad,Telangana,25.7,10.8,18.3,93.7,0.0,9.6,308,Very Poor,1003.0,76.1,2024,12,11,2,Wednesday,14.899999999999999,1714.71
2024-12-11,Ahmedabad,Gujarat,39.9,28.5,34.2,79.8,0.0,8.5,220,Poor,1013.8,96.1,2024,12,11,2,Wednesday,11.399999999999999,2729.1600000000003
2024-12-11,Jaipur,Rajasthan,43.3,38.1,40.7,81.6,54.2,15.6,212,Poor,998.4,25.5,2024,12,11,2,Wednesday,5.199999999999996,3321.12
2024-12-11,Lucknow,Uttar Pradesh,43.1,37.4,40.3,69.3,0.0,10.4,101,Moderate,999.6,23.8,2024,12,11,2,Wednesday,5.700000000000003,2792.7899999999995
2024-12-11,Bhopal,Madhya Pradesh,27.6,16.5,22.1,74.7,47.3,22.3,312,Very Poor,1023.5,41.9,2024,12,11,2,Wednesday,11.100000000000001,1650.8700000000001
2024-12-12,Mumbai,Maharashtra,40.3,31.9,36.1,36.9,0.0,13.5,223,Poor,1013.8,93.0,2024,12,12,3,Thursday,8.399999999999999,1332.09
2024-12-12,Delhi,Delhi,38.4,30.3,34.4,74.7,0.0,12.8,335,Very Poor,1005.1,82.1,2024,12,12,3,Thursday,8.099999999999998,2569.68
2024-12-12,Bengaluru,Karnataka,31.5,21.8,26.7,75.9,0.0,10.5,97,Satisfactory,1009.3,44.7,2024,12,12,3,Thursday,9.7,2026.5300000000002
2024-12-12,Chennai,Tamil Nadu,25.7,13.9,19.8,94.5,9.2,7.9,259,Poor,1011.8,10.8,2024,12,12,3,Thursday,11.799999999999999,1871.1000000000001
2024-12-12,Kolkata,West Bengal,44.4,30.8,37.6,64.7,0.0,20.2,70,Satisfactory,999.4,88.3,2024,12,12,3,Thursday,13.599999999999998,2432.7200000000003
2024-12-12,Hyderabad,Telangana,28.6,16.4,22.5,41.4,1.7,8.2,219,Poor,1019.4,81.8,2024,12,12,3,Thursday,12.200000000000003,931.5
2024-12-12,Ahmedabad,Gujarat,37.9,32.5,35.2,53.9,0.0,10.2,323,Very Poor,1015.5,61.8,2024,12,12,3,Thursday,5.399999999999999,1897.2800000000002
2024-12-12,Jaipur,Rajasthan,27.9,22.3,25.1,64.7,0.0,13.2,173,Moderate,1002.7,40.6,2024,12,12,3,Thursday,5.599999999999998,1623.9700000000003
2024-12-12,Lucknow,Uttar Pradesh,25.3,19.5,22.4,62.8,0.0,4.3,50,Good,998.2,38.9,2024,12,12,3,Thursday,5.800000000000001,1406.7199999999998
2024-12-12,Bhopal,Madhya Pradesh,27.8,19.6,23.7,50.2,0.0,4.9,338,Very Poor,1012.2,81.4,2024,12,12,3,Thursday,8.2,1189.74
2024-12-13,Mumbai,Maharashtra,25.1,16.0,20.6,77.7,8.3,8.6,89,Satisfactory,992.6,51.5,2024,12,13,4,Friday,9.100000000000001,1600.6200000000001
2024-12-13,Delhi,Delhi,39.7,27.3,33.5,84.7,0.0,12.8,206,Poor,1014.3,41.3,2024,12,13,4,Friday,12.400000000000002,2837.4500000000003
2024-12-13,Bengaluru,Karnataka,35.5,28.8,32.2,70.5,4.4,4.6,66,Satisfactory,1007.1,71.7,2024,12,13,4,Friday,6.699999999999999,2270.1000000000004
2024-12-13,Chennai,Tamil Nadu,40.8,33.6,37.2,62.7,0.0,2.2,193,Moderate,994.7,60.0,2024,12,13,4,Friday,7.199999999999996,2332.4400000000005
2024-12-13,Kolkata,West Bengal,32.3,18.0,25.2,51.6,0.0,13.0,179,Moderate,1001.8,91.3,2024,12,13,4,Friday,14.299999999999997,1300.32
2024-12-13,Hyderabad,Telangana,35.6,24.0,29.8,34.4,7.8,19.8,291,Poor,1020.6,42.3,2024,12,13,4,Friday,11.600000000000001,1025.12
2024-12-13,Ahmedabad,Gujarat,30.2,18.6,24.4,36.7,0.0,2.7,268,Poor,1012.1,35.1,2024,12,13,4,Friday,11.599999999999998,895.48
2024-12-13,Jaipur,Rajasthan,25.9,18.8,22.3,56.5,19.2,8.5,312,Very Poor,1015.2,25.9,2024,12,13,4,Friday,7.099999999999998,1259.95
2024-12-13,Lucknow,Uttar Pradesh,32.8,18.7,25.8,52.2,0.0,4.8,51,Satisfactory,998.2,79.4,2024,12,13,4,Friday,14.099999999999998,1346.7600000000002
2024-12-13,Bhopal,Madhya Pradesh,34.8,24.5,29.6,74.8,0.0,8.1,79,Satisfactory,1007.5,91.6,2024,12,13,4,Friday,10.299999999999997,2214.08
2024-12-14,Mumbai,Maharashtra,28.4,16.7,22.5,54.4,79.8,10.1,68,Satisfactory,1007.6,90.9,2024,12,14,5,Saturday,11.7,1224.0
2024-12-14,Delhi,Delhi,34.0,25.3,29.7,49.2,0.0,21.1,122,Moderate,1007.1,87.9,2024,12,14,5,Saturday,8.7,1461.24
2024-12-14,Bengaluru,Karnataka,29.5,22.0,25.7,65.0,20.3,22.7,329,Very Poor,1012.2,89.7,2024,12,14,5,Saturday,7.5,1670.5
2024-12-14,Chennai,Tamil Nadu,38.5,28.3,33.4,87.3,0.0,12.3,311,Very Poor,1022.7,67.6,2024,12,14,5,Saturday,10.2,2915.8199999999997
2024-12-14,Kolkata,West Bengal,40.2,32.1,36.1,76.7,2.0,16.1,272,Poor,1018.9,29.2,2024,12,14,5,Saturday,8.100000000000001,2768.8700000000003
2024-12-14,Hyderabad,Telangana,29.0,18.6,23.8,58.2,0.0,17.3,198,Moderate,1009.5,57.2,2024,12,14,5,Saturday,10.399999999999999,1385.16
2024-12-14,Ahmedabad,Gujarat,43.9,29.5,36.7,53.4,0.0,9.0,237,Poor,998.1,26.2,2024,12,14,5,Saturday,14.399999999999999,1959.7800000000002
2024-12-14,Jaipur,Rajasthan,32.7,26.0,29.3,87.7,0.0,3.3,108,Moderate,993.7,31.2,2024,12,14,5,Saturday,6.700000000000003,2569.61
2024-12-14,Lucknow,Uttar Pradesh,42.5,27.6,35.0,83.1,7.3,23.8,90,Satisfactory,1011.0,19.7,2024,12,14,5,Saturday,14.899999999999999,2908.5
2024-12-14,Bhopal,Madhya Pradesh,36.7,28.3,32.5,89.2,0.0,13.5,158,Moderate,1005.1,72.1,2024,12,14,5,Saturday,8.400000000000002,2899.0
2024-12-15,Mumbai,Maharashtra,44.5,32.8,38.7,72.9,0.0,20.6,71,Satisfactory,995.7,48.4,2024,12,15,6,Sunday,11.700000000000003,2821.2300000000005
2024-12-15,Delhi,Delhi,37.5,27.8,32.6,70.9,0.0,21.3,345,Very Poor,1009.3,51.5,2024,12,15,6,Sunday,9.7,2311.34
2024-12-15,Bengaluru,Karnataka,30.7,20.4,25.5,74.4,1.3,7.4,248,Poor,1007.3,64.9,2024,12,15,6,Sunday,10.3,1897.2
2024-12-15,Chennai,Tamil Nadu,39.6,25.9,32.7,55.5,0.0,24.3,249,Poor,1020.3,32.5,2024,12,15,6,Sunday,13.700000000000003,1814.8500000000001
2024-12-15,Kolkata,West Bengal,39.4,30.0,34.7,86.1,0.0,11.4,231,Poor,1005.2,74.7,2024,12,15,6,Sunday,9.399999999999999,2987.67
2024-12-15,Hyderabad,Telangana,26.7,18.6,22.7,60.7,0.0,4.7,282,Poor,1000.3,29.2,2024,12,15,6,Sunday,8.099999999999998,1377.89
2024-12-15,Ahmedabad,Gujarat,28.6,19.0,23.8,73.6,79.9,18.5,307,Very Poor,1016.1,77.1,2024,12,15,6,Sunday,9.600000000000001,1751.6799999999998
2024-12-15,Jaipur,Rajasthan,44.0,34.6,39.3,57.1,4.7,22.0,344,Very Poor,1006.0,39.5,2024,12,15,6,Sunday,9.399999999999999,2244.0299999999997
2024-12-15,Lucknow,Uttar Pradesh,29.6,22.4,26.0,76.5,0.0,5.9,183,Moderate,1010.3,40.5,2024,12,15,6,Sunday,7.200000000000003,1989.0
2024-12-15,Bhopal,Madhya Pradesh,28.9,16.2,22.6,50.5,0.0,12.7,320,Very Poor,1008.5,96.9,2024,12,15,6,Sunday,12.7,1141.3000000000002
2024-12-16,Mumbai,Maharashtra,37.2,31.8,34.5,69.8,0.0,21.3,182,Moderate,1023.0,44.6,2024,12,16,0,Monday,5.400000000000002,2408.1
2024-12-16,Delhi,Delhi,36.8,29.8,33.3,90.3,4.4,7.0,248,Poor,995.0,58.5,2024,12,16,0,Monday,6.9999999999999964,3006.99
2024-12-16,Bengaluru,Karnataka,36.4,24.8,30.6,37.5,35.0,3.1,344,Very Poor,1000.4,94.5,2024,12,16,0,Monday,11.599999999999998,1147.5
2024-12-16,Chennai,Tamil Nadu,41.5,35.7,38.6,66.5,0.0,6.5,254,Poor,1007.1,20.0,2024,12,16,0,Monday,5.799999999999997,2566.9
2024-12-16,Kolkata,West Bengal,41.4,29.4,35.4,58.6,0.0,13.3,163,Moderate,992.1,14.1,2024,12,16,0,Monday,12.0,2074.44
2024-12-16,Hyderabad,Telangana,43.9,29.8,36.8,60.3,0.0,6.8,220,Poor,992.9,69.0,2024,12,16,0,Monday,14.099999999999998,2219.0399999999995
2024-12-16,Ahmedabad,Gujarat,30.8,18.0,24.4,80.4,16.8,17.4,165,Moderate,998.6,63.0,2024,12,16,0,Monday,12.8,1961.76
2024-12-16,Jaipur,Rajasthan,37.7,28.0,32.8,61.6,0.0,3.5,125,Moderate,1000.7,45.9,2024,12,16,0,Monday,9.700000000000003,2020.4799999999998
2024-12-16,Lucknow,Uttar Pradesh,38.0,31.1,34.6,75.8,7.8,24.1,227,Poor,996.7,91.4,2024,12,16,0,Monday,6.899999999999999,2622.68
2024-12-16,Bhopal,Madhya Pradesh,36.8,31.3,34.1,78.6,4.8,14.0,89,Satisfactory,999.2,18.4,2024,12,16,0,Monday,5.4999999999999964,2680.2599999999998
2024-12-17,Mumbai,Maharashtra,42.3,36.1,39.2,55.0,0.0,24.9,70,Satisfactory,1015.8,85.8,2024,12,17,1,Tuesday,6.199999999999996,2156.0
2024-12-17,Delhi,Delhi,30.1,23.7,26.9,60.1,0.0,16.1,55,Satisfactory,998.1,50.5,2024,12,17,1,Tuesday,6.400000000000002,1616.69
2024-12-17,Bengaluru,Karnataka,38.6,28.2,33.4,72.1,2.8,18.5,69,Satisfactory,1010.3,64.7,2024,12,17,1,Tuesday,10.400000000000002,2408.14
2024-12-17,Chennai,Tamil Nadu,42.1,29.4,35.8,68.4,9.2,24.1,267,Poor,1000.9,6.5,2024,12,17,1,Tuesday,12.700000000000003,2448.72
2024-12-17,Kolkata,West Bengal,25.1,11.4,18.3,33.7,0.0,22.7,128,Moderate,1016.1,37.3,2024,12,17,1,Tuesday,13.700000000000001,616.71
2024-12-17,Hyderabad,Telangana,39.7,26.4,33.0,76.5,26.0,19.2,216,Poor,1008.1,53.6,2024,12,17,1,Tuesday,13.300000000000004,2524.5
2024-12-17,Ahmedabad,Gujarat,41.6,29.1,35.4,85.7,53.7,7.3,323,Very Poor,1005.5,64.0,2024,12,17,1,Tuesday,12.5,3033.78
2024-12-17,Jaipur,Rajasthan,25.3,18.2,21.8,45.2,0.0,22.4,307,Very Poor,1012.3,27.9,2024,12,17,1,Tuesday,7.100000000000001,985.3600000000001
2024-12-17,Lucknow,Uttar Pradesh,37.6,30.5,34.0,53.5,0.0,5.3,279,Poor,1018.1,34.2,2024,12,17,1,Tuesday,7.100000000000001,1819.0
2024-12-17,Bhopal,Madhya Pradesh,38.0,30.3,34.1,43.8,0.0,16.2,238,Poor,1011.0,60.7,2024,12,17,1,Tuesday,7.699999999999999,1493.58
2024-12-18,Mumbai,Maharashtra,41.3,27.2,34.2,45.0,0.0,17.0,171,Moderate,1007.0,77.0,2024,12,18,2,Wednesday,14.099999999999998,1539.0000000000002
2024-12-18,Delhi,Delhi,27.6,13.8,20.7,35.4,29.4,11.6,237,Poor,1007.6,78.1,2024,12,18,2,Wednesday,13.8,732.78
2024-12-18,Bengaluru,Karnataka,41.8,32.0,36.9,93.2,0.0,23.4,274,Poor,1014.0,64.0,2024,12,18,2,Wednesday,9.799999999999997,3439.08
2024-12-18,Chennai,Tamil Nadu,36.2,29.6,32.9,50.7,0.0,19.4,299,Poor,995.7,11.1,2024,12,18,2,Wednesday,6.600000000000001,1668.03
2024-12-18,Kolkata,West Bengal,37.3,30.6,34.0,82.4,0.0,5.6,212,Poor,1019.2,53.4,2024,12,18,2,Wednesday,6.699999999999996,2801.6000000000004
2024-12-18,Hyderabad,Telangana,42.7,37.5,40.1,34.3,1.7,16.6,85,Satisfactory,997.4,19.2,2024,12,18,2,Wednesday,5.200000000000003,1375.4299999999998
2024-12-18,Ahmedabad,Gujarat,44.1,32.1,38.1,68.1,0.0,25.0,222,Poor,1016.4,64.0,2024,12,18,2,Wednesday,12.0,2594.6099999999997
2024-12-18,Jaipur,Rajasthan,35.1,27.5,31.3,44.7,0.0,14.9,43,Good,1022.2,91.9,2024,12,18,2,Wednesday,7.600000000000001,1399.1100000000001
2024-12-18,Lucknow,Uttar Pradesh,27.1,16.3,21.7,85.2,9.5,6.6,229,Poor,992.5,9.5,2024,12,18,2,Wednesday,10.8,1848.84
2024-12-18,Bhopal,Madhya Pradesh,25.7,13.3,19.5,76.3,0.0,22.8,157,Moderate,1021.6,23.7,2024,12,18,2,Wednesday,12.399999999999999,1487.85
2024-12-19,Mumbai,Maharashtra,27.7,14.9,21.3,62.8,9.3,24.8,222,Poor,1013.3,11.5,2024,12,19,3,Thursday,12.799999999999999,1337.6399999999999
2024-12-19,Delhi,Delhi,28.6,23.3,25.9,51.8,0.0,18.9,49,Good,990.6,6.4,2024,12,19,3,Thursday,5.300000000000001,1341.62
2024-12-19,Bengaluru,Karnataka,29.4,20.6,25.0,69.5,0.0,6.5,284,Poor,1021.4,71.4,2024,12,19,3,Thursday,8.799999999999997,1737.5
2024-12-19,Chennai,Tamil Nadu,27.5,21.1,24.3,37.3,8.6,13.9,236,Poor,1009.1,23.6,2024,12,19,3,Thursday,6.399999999999999,906.39
2024-12-19,Kolkata,West Bengal,25.9,10.9,18.4,31.7,0.6,7.9,64,Satisfactory,1006.5,6.7,2024,12,19,3,Thursday,14.999999999999998,583.28
2024-12-19,Hyderabad,Telangana,37.2,30.2,33.7,75.1,0.0,12.5,76,Satisfactory,1023.1,78.3,2024,12,19,3,Thursday,7.0000000000000036,2530.87
2024-12-19,Ahmedabad,Gujarat,35.1,20.8,27.9,58.6,0.0,5.4,317,Very Poor,991.6,23.6,2024,12,19,3,Thursday,14.3,1634.94
2024-12-19,Jaipur,Rajasthan,38.0,25.6,31.8,70.4,25.2,13.8,159,Moderate,1006.8,99.6,2024,12,19,3,Thursday,12.399999999999999,2238.7200000000003
2024-12-19,Lucknow,Uttar Pradesh,42.1,28.5,35.3,45.1,0.0,2.1,280,Poor,1007.5,63.8,2024,12,19,3,Thursday,13.600000000000001,1592.03
2024-12-19,Bhopal,Madhya Pradesh,43.9,29.7,36.8,91.1,0.0,6.3,324,Very Poor,1018.0,44.6,2024,12,19,3,Thursday,14.2,3352.4799999999996
2024-12-20,Mumbai,Maharashtra,25.8,12.8,19.3,38.9,0.0,13.2,129,Moderate,1022.9,67.5,2024,12,20,4,Friday,13.0,750.77
2024-12-20,Delhi,Delhi,28.5,19.3,23.9,59.4,6.1,4.3,104,Moderate,1009.6,64.2,2024,12,20,4,Friday,9.2,1419.6599999999999
2024-12-20,Bengaluru,Karnataka,41.5,30.4,35.9,72.0,5.0,10.8,91,Satisfactory,998.4,11.8,2024,12,20,4,Friday,11.100000000000001,2584.7999999999997
2024-12-20,Chennai,Tamil Nadu,44.9,35.8,40.3,88.4,39.8,4.1,334,Very Poor,1010.8,92.3,2024,12,20,4,Friday,9.100000000000001,3562.52
2024-12-20,Kolkata,West Bengal,41.9,28.4,35.1,72.4,61.1,14.1,254,Poor,999.1,59.5,2024,12,20,4,Friday,13.5,2541.2400000000002
2024-12-20,Hyderabad,Telangana,29.2,17.0,23.1,68.2,0.0,16.3,131,Moderate,1010.5,37.1,2024,12,20,4,Friday,12.2,1575.42
